,Day-ahead price [EUR/MWh],datetime
2022-10-17 20:00:00+02:00,190.0,2022-10-17 20:00:00+02:00
2022-10-17 21:00:00+02:00,164.25,2022-10-17 21:00:00+02:00
2022-10-17 22:00:00+02:00,172.91,2022-10-17 22:00:00+02:00
2022-10-17 23:00:00+02:00,145.02,2022-10-17 23:00:00+02:00
2022-10-18 00:00:00+02:00,141.64,2022-10-18 00:00:00+02:00
2022-10-18 01:00:00+02:00,135.71,2022-10-18 01:00:00+02:00
2022-10-18 02:00:00+02:00,140.35,2022-10-18 02:00:00+02:00
2022-10-18 03:00:00+02:00,139.95,2022-10-18 03:00:00+02:00
2022-10-18 04:00:00+02:00,140.59,2022-10-18 04:00:00+02:00
2022-10-18 05:00:00+02:00,144.03,2022-10-18 05:00:00+02:00
2022-10-18 06:00:00+02:00,150.1,2022-10-18 06:00:00+02:00
2022-10-18 07:00:00+02:00,180.74,2022-10-18 07:00:00+02:00
2022-10-18 08:00:00+02:00,232.1,2022-10-18 08:00:00+02:00
2022-10-18 09:00:00+02:00,203.35,2022-10-18 09:00:00+02:00
2022-10-18 10:00:00+02:00,193.51,2022-10-18 10:00:00+02:00
2022-10-18 11:00:00+02:00,179.28,2022-10-18 11:00:00+02:00
2022-10-18 12:00:00+02:00,125.88,2022-10-18 12:00:00+02:00
2022-10-18 13:00:00+02:00,138.55,2022-10-18 13:00:00+02:00
2022-10-18 14:00:00+02:00,122.01,2022-10-18 14:00:00+02:00
2022-10-18 15:00:00+02:00,139.7,2022-10-18 15:00:00+02:00
2022-10-18 16:00:00+02:00,140.0,2022-10-18 16:00:00+02:00
2022-10-18 17:00:00+02:00,198.51,2022-10-18 17:00:00+02:00
2022-10-18 18:00:00+02:00,230.1,2022-10-18 18:00:00+02:00
2022-10-18 19:00:00+02:00,247.85,2022-10-18 19:00:00+02:00
2022-10-18 20:00:00+02:00,198.58,2022-10-18 20:00:00+02:00
2022-10-18 21:00:00+02:00,165.68,2022-10-18 21:00:00+02:00
2022-10-18 22:00:00+02:00,144.99,2022-10-18 22:00:00+02:00
2022-10-18 23:00:00+02:00,153.6,2022-10-18 23:00:00+02:00
2022-10-19 00:00:00+02:00,129.0,2022-10-19 00:00:00+02:00
2022-10-19 01:00:00+02:00,125.18,2022-10-19 01:00:00+02:00
2022-10-19 02:00:00+02:00,121.42,2022-10-19 02:00:00+02:00
2022-10-19 03:00:00+02:00,121.67,2022-10-19 03:00:00+02:00
2022-10-19 04:00:00+02:00,120.62,2022-10-19 04:00:00+02:00
2022-10-19 05:00:00+02:00,130.58,2022-10-19 05:00:00+02:00
2022-10-19 06:00:00+02:00,140.71,2022-10-19 06:00:00+02:00
2022-10-19 07:00:00+02:00,180.1,2022-10-19 07:00:00+02:00
2022-10-19 08:00:00+02:00,193.21,2022-10-19 08:00:00+02:00
2022-10-19 09:00:00+02:00,140.0,2022-10-19 09:00:00+02:00
2022-10-19 10:00:00+02:00,116.6,2022-10-19 10:00:00+02:00
2022-10-19 11:00:00+02:00,116.0,2022-10-19 11:00:00+02:00
2022-10-19 12:00:00+02:00,122.0,2022-10-19 12:00:00+02:00
2022-10-19 13:00:00+02:00,88.5,2022-10-19 13:00:00+02:00
2022-10-19 14:00:00+02:00,111.8,2022-10-19 14:00:00+02:00
2022-10-19 15:00:00+02:00,80.0,2022-10-19 15:00:00+02:00
2022-10-19 16:00:00+02:00,116.13,2022-10-19 16:00:00+02:00
2022-10-19 17:00:00+02:00,174.23,2022-10-19 17:00:00+02:00
2022-10-19 18:00:00+02:00,140.1,2022-10-19 18:00:00+02:00
2022-10-19 19:00:00+02:00,138.3,2022-10-19 19:00:00+02:00
2022-10-19 20:00:00+02:00,120.9,2022-10-19 20:00:00+02:00
2022-10-19 21:00:00+02:00,125.91,2022-10-19 21:00:00+02:00
2022-10-19 22:00:00+02:00,126.01,2022-10-19 22:00:00+02:00
2022-10-19 23:00:00+02:00,127.99,2022-10-19 23:00:00+02:00
2022-10-20 00:00:00+02:00,74.5,2022-10-20 00:00:00+02:00
2022-10-20 01:00:00+02:00,38.83,2022-10-20 01:00:00+02:00
2022-10-20 02:00:00+02:00,72.24,2022-10-20 02:00:00+02:00
2022-10-20 03:00:00+02:00,49.0,2022-10-20 03:00:00+02:00
2022-10-20 04:00:00+02:00,45.6,2022-10-20 04:00:00+02:00
2022-10-20 05:00:00+02:00,57.01,2022-10-20 05:00:00+02:00
2022-10-20 06:00:00+02:00,100.0,2022-10-20 06:00:00+02:00
2022-10-20 07:00:00+02:00,152.0,2022-10-20 07:00:00+02:00
2022-10-20 08:00:00+02:00,195.81,2022-10-20 08:00:00+02:00
2022-10-20 09:00:00+02:00,167.65,2022-10-20 09:00:00+02:00
2022-10-20 10:00:00+02:00,166.93,2022-10-20 10:00:00+02:00
2022-10-20 11:00:00+02:00,149.98,2022-10-20 11:00:00+02:00
2022-10-20 12:00:00+02:00,132.2,2022-10-20 12:00:00+02:00
2022-10-20 13:00:00+02:00,129.66,2022-10-20 13:00:00+02:00
2022-10-20 14:00:00+02:00,127.98,2022-10-20 14:00:00+02:00
2022-10-20 15:00:00+02:00,128.94,2022-10-20 15:00:00+02:00
2022-10-20 16:00:00+02:00,140.1,2022-10-20 16:00:00+02:00
2022-10-20 17:00:00+02:00,168.28,2022-10-20 17:00:00+02:00
2022-10-20 18:00:00+02:00,177.32,2022-10-20 18:00:00+02:00
2022-10-20 19:00:00+02:00,183.08,2022-10-20 19:00:00+02:00
2022-10-20 20:00:00+02:00,164.65,2022-10-20 20:00:00+02:00
2022-10-20 21:00:00+02:00,138.98,2022-10-20 21:00:00+02:00
2022-10-20 22:00:00+02:00,129.42,2022-10-20 22:00:00+02:00
2022-10-20 23:00:00+02:00,124.11,2022-10-20 23:00:00+02:00
2022-10-21 00:00:00+02:00,131.73,2022-10-21 00:00:00+02:00
2022-10-21 01:00:00+02:00,118.62,2022-10-21 01:00:00+02:00
2022-10-21 02:00:00+02:00,113.36,2022-10-21 02:00:00+02:00
2022-10-21 03:00:00+02:00,111.01,2022-10-21 03:00:00+02:00
2022-10-21 04:00:00+02:00,119.45,2022-10-21 04:00:00+02:00
2022-10-21 05:00:00+02:00,132.88,2022-10-21 05:00:00+02:00
2022-10-21 06:00:00+02:00,139.9,2022-10-21 06:00:00+02:00
2022-10-21 07:00:00+02:00,174.97,2022-10-21 07:00:00+02:00
2022-10-21 08:00:00+02:00,192.77,2022-10-21 08:00:00+02:00
2022-10-21 09:00:00+02:00,193.48,2022-10-21 09:00:00+02:00
2022-10-21 10:00:00+02:00,180.1,2022-10-21 10:00:00+02:00
2022-10-21 11:00:00+02:00,177.0,2022-10-21 11:00:00+02:00
2022-10-21 12:00:00+02:00,138.08,2022-10-21 12:00:00+02:00
2022-10-21 13:00:00+02:00,129.9,2022-10-21 13:00:00+02:00
2022-10-21 14:00:00+02:00,119.44,2022-10-21 14:00:00+02:00
2022-10-21 15:00:00+02:00,125.17,2022-10-21 15:00:00+02:00
2022-10-21 16:00:00+02:00,146.7,2022-10-21 16:00:00+02:00
2022-10-21 17:00:00+02:00,196.05,2022-10-21 17:00:00+02:00
2022-10-21 18:00:00+02:00,196.96,2022-10-21 18:00:00+02:00
2022-10-21 19:00:00+02:00,157.37,2022-10-21 19:00:00+02:00
2022-10-21 20:00:00+02:00,129.66,2022-10-21 20:00:00+02:00
2022-10-21 21:00:00+02:00,142.03,2022-10-21 21:00:00+02:00
2022-10-21 22:00:00+02:00,151.6,2022-10-21 22:00:00+02:00
2022-10-21 23:00:00+02:00,142.6,2022-10-21 23:00:00+02:00
2022-10-22 00:00:00+02:00,142.85,2022-10-22 00:00:00+02:00
2022-10-22 01:00:00+02:00,124.78,2022-10-22 01:00:00+02:00
2022-10-22 02:00:00+02:00,129.03,2022-10-22 02:00:00+02:00
2022-10-22 03:00:00+02:00,116.78,2022-10-22 03:00:00+02:00
2022-10-22 04:00:00+02:00,118.2,2022-10-22 04:00:00+02:00
2022-10-22 05:00:00+02:00,118.28,2022-10-22 05:00:00+02:00
2022-10-22 06:00:00+02:00,120.1,2022-10-22 06:00:00+02:00
2022-10-22 07:00:00+02:00,132.44,2022-10-22 07:00:00+02:00
2022-10-22 08:00:00+02:00,121.85,2022-10-22 08:00:00+02:00
2022-10-22 09:00:00+02:00,141.36,2022-10-22 09:00:00+02:00
2022-10-22 10:00:00+02:00,130.74,2022-10-22 10:00:00+02:00
2022-10-22 11:00:00+02:00,122.85,2022-10-22 11:00:00+02:00
2022-10-22 12:00:00+02:00,120.0,2022-10-22 12:00:00+02:00
2022-10-22 13:00:00+02:00,112.44,2022-10-22 13:00:00+02:00
2022-10-22 14:00:00+02:00,104.28,2022-10-22 14:00:00+02:00
2022-10-22 15:00:00+02:00,114.0,2022-10-22 15:00:00+02:00
2022-10-22 16:00:00+02:00,124.1,2022-10-22 16:00:00+02:00
2022-10-22 17:00:00+02:00,157.23,2022-10-22 17:00:00+02:00
2022-10-22 18:00:00+02:00,178.87,2022-10-22 18:00:00+02:00
2022-10-22 19:00:00+02:00,183.12,2022-10-22 19:00:00+02:00
2022-10-22 20:00:00+02:00,163.73,2022-10-22 20:00:00+02:00
2022-10-22 21:00:00+02:00,143.0,2022-10-22 21:00:00+02:00
2022-10-22 22:00:00+02:00,137.01,2022-10-22 22:00:00+02:00
2022-10-22 23:00:00+02:00,132.42,2022-10-22 23:00:00+02:00
2022-10-23 00:00:00+02:00,110.66,2022-10-23 00:00:00+02:00
2022-10-23 01:00:00+02:00,99.15,2022-10-23 01:00:00+02:00
2022-10-23 02:00:00+02:00,93.54,2022-10-23 02:00:00+02:00
2022-10-23 03:00:00+02:00,90.0,2022-10-23 03:00:00+02:00
2022-10-23 04:00:00+02:00,96.45,2022-10-23 04:00:00+02:00
2022-10-23 05:00:00+02:00,89.34,2022-10-23 05:00:00+02:00
2022-10-23 06:00:00+02:00,104.8,2022-10-23 06:00:00+02:00
2022-10-23 07:00:00+02:00,110.0,2022-10-23 07:00:00+02:00
2022-10-23 08:00:00+02:00,118.66,2022-10-23 08:00:00+02:00
2022-10-23 09:00:00+02:00,114.21,2022-10-23 09:00:00+02:00
2022-10-23 10:00:00+02:00,96.0,2022-10-23 10:00:00+02:00
2022-10-23 11:00:00+02:00,93.19,2022-10-23 11:00:00+02:00
2022-10-23 12:00:00+02:00,83.39,2022-10-23 12:00:00+02:00
2022-10-23 13:00:00+02:00,76.17,2022-10-23 13:00:00+02:00
2022-10-23 14:00:00+02:00,78.31,2022-10-23 14:00:00+02:00
2022-10-23 15:00:00+02:00,78.42,2022-10-23 15:00:00+02:00
2022-10-23 16:00:00+02:00,88.37,2022-10-23 16:00:00+02:00
2022-10-23 17:00:00+02:00,100.31,2022-10-23 17:00:00+02:00
2022-10-23 18:00:00+02:00,109.02,2022-10-23 18:00:00+02:00
2022-10-23 19:00:00+02:00,115.49,2022-10-23 19:00:00+02:00
2022-10-23 20:00:00+02:00,101.3,2022-10-23 20:00:00+02:00
2022-10-23 21:00:00+02:00,84.49,2022-10-23 21:00:00+02:00
2022-10-23 22:00:00+02:00,78.43,2022-10-23 22:00:00+02:00
2022-10-23 23:00:00+02:00,71.81,2022-10-23 23:00:00+02:00
2022-10-24 00:00:00+02:00,52.35,2022-10-24 00:00:00+02:00
2022-10-24 01:00:00+02:00,49.82,2022-10-24 01:00:00+02:00
2022-10-24 02:00:00+02:00,38.08,2022-10-24 02:00:00+02:00
2022-10-24 03:00:00+02:00,24.88,2022-10-24 03:00:00+02:00
2022-10-24 04:00:00+02:00,36.02,2022-10-24 04:00:00+02:00
2022-10-24 05:00:00+02:00,48.2,2022-10-24 05:00:00+02:00
2022-10-24 06:00:00+02:00,58.57,2022-10-24 06:00:00+02:00
2022-10-24 07:00:00+02:00,96.38,2022-10-24 07:00:00+02:00
2022-10-24 08:00:00+02:00,122.1,2022-10-24 08:00:00+02:00
2022-10-24 09:00:00+02:00,108.91,2022-10-24 09:00:00+02:00
2022-10-24 10:00:00+02:00,99.92,2022-10-24 10:00:00+02:00
2022-10-24 11:00:00+02:00,75.0,2022-10-24 11:00:00+02:00
2022-10-24 12:00:00+02:00,60.0,2022-10-24 12:00:00+02:00
2022-10-24 13:00:00+02:00,66.0,2022-10-24 13:00:00+02:00
2022-10-24 14:00:00+02:00,68.12,2022-10-24 14:00:00+02:00
2022-10-24 15:00:00+02:00,76.08,2022-10-24 15:00:00+02:00
2022-10-24 16:00:00+02:00,82.5,2022-10-24 16:00:00+02:00
2022-10-24 17:00:00+02:00,107.7,2022-10-24 17:00:00+02:00
2022-10-24 18:00:00+02:00,116.22,2022-10-24 18:00:00+02:00
2022-10-24 19:00:00+02:00,125.99,2022-10-24 19:00:00+02:00
2022-10-24 20:00:00+02:00,106.89,2022-10-24 20:00:00+02:00
2022-10-24 21:00:00+02:00,86.46,2022-10-24 21:00:00+02:00
2022-10-24 22:00:00+02:00,85.67,2022-10-24 22:00:00+02:00
2022-10-24 23:00:00+02:00,77.9,2022-10-24 23:00:00+02:00
2022-10-25 00:00:00+02:00,56.87,2022-10-25 00:00:00+02:00
2022-10-25 01:00:00+02:00,50.54,2022-10-25 01:00:00+02:00
2022-10-25 02:00:00+02:00,56.49,2022-10-25 02:00:00+02:00
2022-10-25 03:00:00+02:00,56.19,2022-10-25 03:00:00+02:00
2022-10-25 04:00:00+02:00,67.4,2022-10-25 04:00:00+02:00
2022-10-25 05:00:00+02:00,70.67,2022-10-25 05:00:00+02:00
2022-10-25 06:00:00+02:00,81.0,2022-10-25 06:00:00+02:00
2022-10-25 07:00:00+02:00,86.84,2022-10-25 07:00:00+02:00
2022-10-25 08:00:00+02:00,108.0,2022-10-25 08:00:00+02:00
2022-10-25 09:00:00+02:00,123.44,2022-10-25 09:00:00+02:00
2022-10-25 10:00:00+02:00,97.61,2022-10-25 10:00:00+02:00
2022-10-25 11:00:00+02:00,95.0,2022-10-25 11:00:00+02:00
2022-10-25 12:00:00+02:00,91.37,2022-10-25 12:00:00+02:00
2022-10-25 13:00:00+02:00,74.17,2022-10-25 13:00:00+02:00
2022-10-25 14:00:00+02:00,73.27,2022-10-25 14:00:00+02:00
2022-10-25 15:00:00+02:00,80.0,2022-10-25 15:00:00+02:00
2022-10-25 16:00:00+02:00,101.69,2022-10-25 16:00:00+02:00
2022-10-25 17:00:00+02:00,152.63,2022-10-25 17:00:00+02:00
2022-10-25 18:00:00+02:00,178.55,2022-10-25 18:00:00+02:00
2022-10-25 19:00:00+02:00,184.77,2022-10-25 19:00:00+02:00
2022-10-25 20:00:00+02:00,149.9,2022-10-25 20:00:00+02:00
2022-10-25 21:00:00+02:00,116.86,2022-10-25 21:00:00+02:00
2022-10-25 22:00:00+02:00,105.3,2022-10-25 22:00:00+02:00
2022-10-25 23:00:00+02:00,112.33,2022-10-25 23:00:00+02:00
2022-10-26 00:00:00+02:00,86.78,2022-10-26 00:00:00+02:00
2022-10-26 01:00:00+02:00,87.65,2022-10-26 01:00:00+02:00
2022-10-26 02:00:00+02:00,84.9,2022-10-26 02:00:00+02:00
2022-10-26 03:00:00+02:00,77.0,2022-10-26 03:00:00+02:00
2022-10-26 04:00:00+02:00,75.6,2022-10-26 04:00:00+02:00
2022-10-26 05:00:00+02:00,74.02,2022-10-26 05:00:00+02:00
2022-10-26 06:00:00+02:00,80.05,2022-10-26 06:00:00+02:00
2022-10-26 07:00:00+02:00,90.0,2022-10-26 07:00:00+02:00
2022-10-26 08:00:00+02:00,152.05,2022-10-26 08:00:00+02:00
2022-10-26 09:00:00+02:00,136.04,2022-10-26 09:00:00+02:00
2022-10-26 10:00:00+02:00,123.55,2022-10-26 10:00:00+02:00
2022-10-26 11:00:00+02:00,80.19,2022-10-26 11:00:00+02:00
2022-10-26 12:00:00+02:00,80.0,2022-10-26 12:00:00+02:00
2022-10-26 13:00:00+02:00,87.2,2022-10-26 13:00:00+02:00
2022-10-26 14:00:00+02:00,78.92,2022-10-26 14:00:00+02:00
2022-10-26 15:00:00+02:00,86.76,2022-10-26 15:00:00+02:00
2022-10-26 16:00:00+02:00,45.0,2022-10-26 16:00:00+02:00
2022-10-26 17:00:00+02:00,134.24,2022-10-26 17:00:00+02:00
2022-10-26 18:00:00+02:00,120.0,2022-10-26 18:00:00+02:00
2022-10-26 19:00:00+02:00,109.9,2022-10-26 19:00:00+02:00
2022-10-26 20:00:00+02:00,101.0,2022-10-26 20:00:00+02:00
2022-10-26 21:00:00+02:00,88.0,2022-10-26 21:00:00+02:00
2022-10-26 22:00:00+02:00,90.0,2022-10-26 22:00:00+02:00
2022-10-26 23:00:00+02:00,85.3,2022-10-26 23:00:00+02:00
2022-10-27 00:00:00+02:00,90.48,2022-10-27 00:00:00+02:00
2022-10-27 01:00:00+02:00,95.47,2022-10-27 01:00:00+02:00
2022-10-27 02:00:00+02:00,97.33,2022-10-27 02:00:00+02:00
2022-10-27 03:00:00+02:00,94.4,2022-10-27 03:00:00+02:00
2022-10-27 04:00:00+02:00,96.69,2022-10-27 04:00:00+02:00
2022-10-27 05:00:00+02:00,110.61,2022-10-27 05:00:00+02:00
2022-10-27 06:00:00+02:00,124.99,2022-10-27 06:00:00+02:00
2022-10-27 07:00:00+02:00,161.13,2022-10-27 07:00:00+02:00
2022-10-27 08:00:00+02:00,177.25,2022-10-27 08:00:00+02:00
2022-10-27 09:00:00+02:00,142.7,2022-10-27 09:00:00+02:00
2022-10-27 10:00:00+02:00,125.54,2022-10-27 10:00:00+02:00
2022-10-27 11:00:00+02:00,118.32,2022-10-27 11:00:00+02:00
2022-10-27 12:00:00+02:00,102.06,2022-10-27 12:00:00+02:00
2022-10-27 13:00:00+02:00,97.7,2022-10-27 13:00:00+02:00
2022-10-27 14:00:00+02:00,103.23,2022-10-27 14:00:00+02:00
2022-10-27 15:00:00+02:00,119.29,2022-10-27 15:00:00+02:00
2022-10-27 16:00:00+02:00,140.56,2022-10-27 16:00:00+02:00
2022-10-27 17:00:00+02:00,159.56,2022-10-27 17:00:00+02:00
2022-10-27 18:00:00+02:00,157.91,2022-10-27 18:00:00+02:00
2022-10-27 19:00:00+02:00,144.94,2022-10-27 19:00:00+02:00
2022-10-27 20:00:00+02:00,131.82,2022-10-27 20:00:00+02:00
2022-10-27 21:00:00+02:00,128.0,2022-10-27 21:00:00+02:00
2022-10-27 22:00:00+02:00,120.48,2022-10-27 22:00:00+02:00
2022-10-27 23:00:00+02:00,98.29,2022-10-27 23:00:00+02:00
2022-10-28 00:00:00+02:00,86.91,2022-10-28 00:00:00+02:00
2022-10-28 01:00:00+02:00,86.1,2022-10-28 01:00:00+02:00
2022-10-28 02:00:00+02:00,86.43,2022-10-28 02:00:00+02:00
2022-10-28 03:00:00+02:00,87.94,2022-10-28 03:00:00+02:00
2022-10-28 04:00:00+02:00,87.32,2022-10-28 04:00:00+02:00
2022-10-28 05:00:00+02:00,92.27,2022-10-28 05:00:00+02:00
2022-10-28 06:00:00+02:00,114.48,2022-10-28 06:00:00+02:00
2022-10-28 07:00:00+02:00,127.43,2022-10-28 07:00:00+02:00
2022-10-28 08:00:00+02:00,132.97,2022-10-28 08:00:00+02:00
2022-10-28 09:00:00+02:00,119.84,2022-10-28 09:00:00+02:00
2022-10-28 10:00:00+02:00,109.21,2022-10-28 10:00:00+02:00
2022-10-28 11:00:00+02:00,98.68,2022-10-28 11:00:00+02:00
2022-10-28 12:00:00+02:00,94.3,2022-10-28 12:00:00+02:00
2022-10-28 13:00:00+02:00,83.2,2022-10-28 13:00:00+02:00
2022-10-28 14:00:00+02:00,84.15,2022-10-28 14:00:00+02:00
2022-10-28 15:00:00+02:00,76.5,2022-10-28 15:00:00+02:00
2022-10-28 16:00:00+02:00,91.27,2022-10-28 16:00:00+02:00
2022-10-28 17:00:00+02:00,119.9,2022-10-28 17:00:00+02:00
2022-10-28 18:00:00+02:00,129.08,2022-10-28 18:00:00+02:00
2022-10-28 19:00:00+02:00,126.98,2022-10-28 19:00:00+02:00
2022-10-28 20:00:00+02:00,111.71,2022-10-28 20:00:00+02:00
2022-10-28 21:00:00+02:00,100.82,2022-10-28 21:00:00+02:00
2022-10-28 22:00:00+02:00,100.8,2022-10-28 22:00:00+02:00
2022-10-28 23:00:00+02:00,92.03,2022-10-28 23:00:00+02:00
2022-10-29 00:00:00+02:00,93.38,2022-10-29 00:00:00+02:00
2022-10-29 01:00:00+02:00,92.77,2022-10-29 01:00:00+02:00
2022-10-29 02:00:00+02:00,90.41,2022-10-29 02:00:00+02:00
2022-10-29 03:00:00+02:00,87.98,2022-10-29 03:00:00+02:00
2022-10-29 04:00:00+02:00,87.0,2022-10-29 04:00:00+02:00
2022-10-29 05:00:00+02:00,86.61,2022-10-29 05:00:00+02:00
2022-10-29 06:00:00+02:00,88.44,2022-10-29 06:00:00+02:00
2022-10-29 07:00:00+02:00,100.74,2022-10-29 07:00:00+02:00
2022-10-29 08:00:00+02:00,115.04,2022-10-29 08:00:00+02:00
2022-10-29 09:00:00+02:00,109.0,2022-10-29 09:00:00+02:00
2022-10-29 10:00:00+02:00,95.48,2022-10-29 10:00:00+02:00
2022-10-29 11:00:00+02:00,87.0,2022-10-29 11:00:00+02:00
2022-10-29 12:00:00+02:00,82.14,2022-10-29 12:00:00+02:00
2022-10-29 13:00:00+02:00,80.42,2022-10-29 13:00:00+02:00
2022-10-29 14:00:00+02:00,82.73,2022-10-29 14:00:00+02:00
2022-10-29 15:00:00+02:00,86.16,2022-10-29 15:00:00+02:00
2022-10-29 16:00:00+02:00,86.0,2022-10-29 16:00:00+02:00
2022-10-29 17:00:00+02:00,113.82,2022-10-29 17:00:00+02:00
2022-10-29 18:00:00+02:00,130.99,2022-10-29 18:00:00+02:00
2022-10-29 19:00:00+02:00,129.91,2022-10-29 19:00:00+02:00
2022-10-29 20:00:00+02:00,113.77,2022-10-29 20:00:00+02:00
2022-10-29 21:00:00+02:00,109.9,2022-10-29 21:00:00+02:00
2022-10-29 22:00:00+02:00,103.26,2022-10-29 22:00:00+02:00
2022-10-29 23:00:00+02:00,97.49,2022-10-29 23:00:00+02:00
2022-10-30 00:00:00+02:00,103.01,2022-10-30 00:00:00+02:00
2022-10-30 01:00:00+02:00,100.49,2022-10-30 01:00:00+02:00
2022-10-30 02:00:00+02:00,100.21,2022-10-30 02:00:00+02:00
2022-10-30 02:00:00+01:00,99.92,2022-10-30 02:00:00+01:00
2022-10-30 03:00:00+01:00,98.33,2022-10-30 03:00:00+01:00
2022-10-30 04:00:00+01:00,98.47,2022-10-30 04:00:00+01:00
2022-10-30 05:00:00+01:00,98.98,2022-10-30 05:00:00+01:00
2022-10-30 06:00:00+01:00,100.55,2022-10-30 06:00:00+01:00
2022-10-30 07:00:00+01:00,110.04,2022-10-30 07:00:00+01:00
2022-10-30 08:00:00+01:00,113.32,2022-10-30 08:00:00+01:00
2022-10-30 09:00:00+01:00,104.18,2022-10-30 09:00:00+01:00
2022-10-30 10:00:00+01:00,97.81,2022-10-30 10:00:00+01:00
2022-10-30 11:00:00+01:00,100.03,2022-10-30 11:00:00+01:00
2022-10-30 12:00:00+01:00,100.0,2022-10-30 12:00:00+01:00
2022-10-30 13:00:00+01:00,100.0,2022-10-30 13:00:00+01:00
2022-10-30 14:00:00+01:00,109.43,2022-10-30 14:00:00+01:00
2022-10-30 15:00:00+01:00,124.61,2022-10-30 15:00:00+01:00
2022-10-30 16:00:00+01:00,140.03,2022-10-30 16:00:00+01:00
2022-10-30 17:00:00+01:00,156.0,2022-10-30 17:00:00+01:00
2022-10-30 18:00:00+01:00,170.38,2022-10-30 18:00:00+01:00
2022-10-30 19:00:00+01:00,165.0,2022-10-30 19:00:00+01:00
2022-10-30 20:00:00+01:00,147.52,2022-10-30 20:00:00+01:00
2022-10-30 21:00:00+01:00,138.86,2022-10-30 21:00:00+01:00
2022-10-30 22:00:00+01:00,127.0,2022-10-30 22:00:00+01:00
2022-10-30 23:00:00+01:00,109.26,2022-10-30 23:00:00+01:00
2022-10-31 00:00:00+01:00,124.47,2022-10-31 00:00:00+01:00
2022-10-31 01:00:00+01:00,119.09,2022-10-31 01:00:00+01:00
2022-10-31 02:00:00+01:00,116.32,2022-10-31 02:00:00+01:00
2022-10-31 03:00:00+01:00,114.6,2022-10-31 03:00:00+01:00
2022-10-31 04:00:00+01:00,115.07,2022-10-31 04:00:00+01:00
2022-10-31 05:00:00+01:00,123.54,2022-10-31 05:00:00+01:00
2022-10-31 06:00:00+01:00,145.42,2022-10-31 06:00:00+01:00
2022-10-31 07:00:00+01:00,166.4,2022-10-31 07:00:00+01:00
2022-10-31 08:00:00+01:00,168.0,2022-10-31 08:00:00+01:00
2022-10-31 09:00:00+01:00,153.3,2022-10-31 09:00:00+01:00
2022-10-31 10:00:00+01:00,143.35,2022-10-31 10:00:00+01:00
2022-10-31 11:00:00+01:00,141.95,2022-10-31 11:00:00+01:00
2022-10-31 12:00:00+01:00,141.96,2022-10-31 12:00:00+01:00
2022-10-31 13:00:00+01:00,145.96,2022-10-31 13:00:00+01:00
2022-10-31 14:00:00+01:00,155.0,2022-10-31 14:00:00+01:00
2022-10-31 15:00:00+01:00,169.15,2022-10-31 15:00:00+01:00
2022-10-31 16:00:00+01:00,173.36,2022-10-31 16:00:00+01:00
2022-10-31 17:00:00+01:00,192.0,2022-10-31 17:00:00+01:00
2022-10-31 18:00:00+01:00,182.86,2022-10-31 18:00:00+01:00
2022-10-31 19:00:00+01:00,167.96,2022-10-31 19:00:00+01:00
2022-10-31 20:00:00+01:00,147.17,2022-10-31 20:00:00+01:00
2022-10-31 21:00:00+01:00,136.78,2022-10-31 21:00:00+01:00
2022-10-31 22:00:00+01:00,119.9,2022-10-31 22:00:00+01:00
2022-10-31 23:00:00+01:00,100.0,2022-10-31 23:00:00+01:00
2022-11-01 00:00:00+01:00,85.0,2022-11-01 00:00:00+01:00
2022-11-01 01:00:00+01:00,75.92,2022-11-01 01:00:00+01:00
2022-11-01 02:00:00+01:00,55.26,2022-11-01 02:00:00+01:00
2022-11-01 03:00:00+01:00,37.89,2022-11-01 03:00:00+01:00
2022-11-01 04:00:00+01:00,40.96,2022-11-01 04:00:00+01:00
2022-11-01 05:00:00+01:00,55.4,2022-11-01 05:00:00+01:00
2022-11-01 06:00:00+01:00,63.3,2022-11-01 06:00:00+01:00
2022-11-01 07:00:00+01:00,79.79,2022-11-01 07:00:00+01:00
2022-11-01 08:00:00+01:00,88.06,2022-11-01 08:00:00+01:00
2022-11-01 09:00:00+01:00,67.65,2022-11-01 09:00:00+01:00
2022-11-01 10:00:00+01:00,57.51,2022-11-01 10:00:00+01:00
2022-11-01 11:00:00+01:00,48.91,2022-11-01 11:00:00+01:00
2022-11-01 12:00:00+01:00,35.17,2022-11-01 12:00:00+01:00
2022-11-01 13:00:00+01:00,41.24,2022-11-01 13:00:00+01:00
2022-11-01 14:00:00+01:00,68.89,2022-11-01 14:00:00+01:00
2022-11-01 15:00:00+01:00,80.0,2022-11-01 15:00:00+01:00
2022-11-01 16:00:00+01:00,86.84,2022-11-01 16:00:00+01:00
2022-11-01 17:00:00+01:00,111.7,2022-11-01 17:00:00+01:00
2022-11-01 18:00:00+01:00,123.79,2022-11-01 18:00:00+01:00
2022-11-01 19:00:00+01:00,106.36,2022-11-01 19:00:00+01:00
2022-11-01 20:00:00+01:00,90.1,2022-11-01 20:00:00+01:00
2022-11-01 21:00:00+01:00,78.6,2022-11-01 21:00:00+01:00
2022-11-01 22:00:00+01:00,75.1,2022-11-01 22:00:00+01:00
2022-11-01 23:00:00+01:00,36.66,2022-11-01 23:00:00+01:00
2022-11-02 00:00:00+01:00,39.49,2022-11-02 00:00:00+01:00
2022-11-02 01:00:00+01:00,24.34,2022-11-02 01:00:00+01:00
